5.473977825376701,3.8323120849079886,1.5,0.2,0
7.0,3.2,4.7,1.4,1
5.4,3.9,1.3,0.4,0
5.045104360048585,3.153370088314303,1.5,0.2,0
6.0,2.2,5.0,1.5,2
5.1,3.8,1.5,0.3,0
6.5,3.0,5.8,2.2,2
5.8,2.7,5.1,1.9,2
6.5,2.8,4.6,1.5,1
6.5,3.2,5.1,2.0,2
4.853199413624068,3.0858536703092683,1.4,0.1,0
6.5,2.8,4.6,1.5,1
5.148985772566618,2.0908854452977277,3.5,1.0,1
6.4778894567038225,3.0105751395200864,4.3,1.3,1
5.768676961740948,3.9391824484355267,1.7,0.3,0
5.405025974030515,3.7746823638986506,1.5,0.2,0
4.6,3.2,1.4,0.2,0
5.7,2.8,4.1,1.3,1
4.5,2.3,1.3,0.3,0
6.2,2.8,4.8,1.8,2
6.8,3.2,5.9,2.3,2
5.4,3.9,1.3,0.4,0
6.9780788219582295,3.210440630512387,5.1,2.3,2
4.369736337746078,3.133849748732842,1.1,0.1,0
4.5,2.3,1.3,0.3,0
5.7,2.8,4.5,1.3,1
6.5,3.0,5.5,1.8,2
4.842363446018121,3.254256603739083,1.6,0.2,0
4.903985946911466,3.108707732788292,1.4,0.3,0
5.042843901704721,3.0985941710842986,1.4,0.2,0
5.9,3.2,4.8,1.8,1
6.5,3.0,5.2,2.0,2
5.4,3.9,1.3,0.4,0
4.8,3.0,1.4,0.3,0
6.357242065691193,2.3869812251904516,4.4,1.3,1
7.7,2.8,6.7,2.0,2
6.0,2.9,4.5,1.5,1
6.3,3.3,6.0,2.5,2
5.2,3.5,1.5,0.2,0
5.731879802295759,2.887637377514789,4.9,2.0,2
4.6,3.4,1.4,0.3,0
5.6,2.9,3.6,1.3,1
5.8,2.7,3.9,1.2,1
5.2415463828927145,3.5177733371497664,1.5,0.2,0
7.3,2.9,6.3,1.8,2
6.2,2.8,4.8,1.8,2
6.0,2.2,4.0,1.0,1
5.8,2.7,5.1,1.9,2
7.4,2.8,6.1,1.9,2
7.4,2.8,6.1,1.9,2
6.9,3.1,4.9,1.5,1
5.4,3.4,1.5,0.4,0
5.0,3.5,1.6,0.6,0
4.8,3.1,1.6,0.2,0
6.7,3.1,4.7,1.5,1
6.3,2.9,5.6,1.8,2
5.6,2.7,4.2,1.3,1
7.9,3.8,6.4,2.0,2
4.4,2.9,1.4,0.2,0
6.419606897647776,3.420728340871543,6.0,2.5,2
5.4,3.0,4.5,1.5,1
6.5,3.2,5.1,2.0,2
4.7,3.2,1.3,0.2,0
6.5083507916308765,3.2849752595326134,5.3,2.3,2
6.9,3.1,5.1,2.3,2
5.7,2.8,4.1,1.3,1
5.8,4.0,1.2,0.2,0
4.9,3.1,1.5,0.2,0
5.4,3.7,1.5,0.2,0
6.4,2.9,4.3,1.3,1
5.9,3.0,4.2,1.5,1
7.7,2.8,6.7,2.0,2
6.1,2.8,4.7,1.2,1
5.1,2.5,3.0,1.1,1
4.9,3.1,1.5,0.2,0
5.872555957460069,4.092254330418598,1.2,0.2,0
4.6,3.2,1.4,0.2,0
5.0,3.4,1.5,0.2,0
4.6,3.6,1.0,0.2,0
5.1,3.7,1.5,0.4,0
6.7,3.1,4.7,1.5,1
6.544706649486793,2.9552835740160726,4.3,1.3,1
5.0,3.4,1.5,0.2,0
6.5,3.0,5.8,2.2,2
6.525282054364283,3.2166342210315744,5.5,1.8,2
6.3,2.8,5.1,1.5,2
5.5,2.5,4.0,1.3,1
6.6,2.9,4.6,1.3,1
6.0,2.7,5.1,1.6,1
7.2,3.0,5.8,1.6,2
6.3,2.5,4.9,1.5,1
5.8,2.7,3.9,1.2,1
5.4,3.0,4.5,1.5,1
6.7,3.1,4.4,1.4,1
7.0080138010335995,3.326635365031825,5.7,2.3,2
7.3,2.9,6.3,1.8,2
6.5,3.2,5.1,2.0,2
4.4,2.9,1.4,0.2,0
5.0,3.4,1.6,0.4,0
6.3,2.5,5.0,1.9,2
6.0,3.0,4.8,1.8,1
5.1,3.8,1.5,0.3,0
6.386322480005149,3.42883544215688,4.7,1.6,1
6.2080545484944105,2.7469206613848005,5.6,1.4,2
5.9,3.0,4.2,1.5,1
5.2,2.7,3.9,1.4,1
6.1,3.0,4.9,1.8,2
5.1,3.8,1.6,0.2,0
5.807116744351428,3.8523329464470284,1.7,0.3,0
5.450396857106885,3.804510740315316,1.5,0.2,0
7.1,3.0,5.9,2.1,2
7.1,3.0,5.9,2.1,2
5.5,2.6,4.4,1.2,1
4.3,3.0,1.1,0.1,0
6.7,2.5,5.8,1.8,2
7.0,3.2,4.7,1.4,1
4.8,3.4,1.9,0.2,0
5.6,2.7,4.2,1.3,1
7.31061513265939,3.2542190411859364,6.0,1.8,2
5.4,3.7,1.5,0.2,0
5.149872494632207,3.1260259370870194,1.6,0.2,0
5.4,3.4,1.5,0.4,0
4.9,3.0,1.4,0.2,0
6.3,3.3,4.7,1.6,1
5.891693678477033,4.08856160678718,1.2,0.2,0
5.67571269845265,2.551341505470411,3.9,1.1,1
6.1453447392634954,2.2698495675003802,5.0,1.5,2
7.2,3.2,6.0,1.8,2
6.7,3.1,5.6,2.4,2
5.2,3.4,1.4,0.2,0
4.9,2.5,4.5,1.7,2
5.8,2.7,3.9,1.2,1
5.1,3.5,1.4,0.3,0
6.0,3.4,4.5,1.6,1
5.5,3.5,1.3,0.2,0
6.2,2.9,4.3,1.3,1
4.9,3.6,1.4,0.1,0
7.4,2.8,6.1,1.9,2
4.741668412476282,3.7323716356722003,1.0,0.2,0
5.7,3.0,4.2,1.2,1
5.191326399238445,3.5992826056744187,1.4,0.2,0
6.3,2.7,4.9,1.8,2
6.0,3.4,4.5,1.6,1
5.0,3.2,1.2,0.2,0
4.791001241900522,3.295666788389102,1.3,0.2,0
4.8,3.1,1.6,0.2,0
5.0,3.5,1.3,0.3,0
5.7,2.5,5.0,2.0,2
7.0,3.2,4.7,1.4,1
6.1,2.6,5.6,1.4,1
6.511718440149581,3.2896422816887627,5.3,2.3,2
6.407465923323956,2.617309704527638,4.9,1.5,1
7.3,2.9,6.3,1.8,2
5.3,3.7,1.5,0.2,0
6.7,3.3,5.7,2.5,2
5.9,3.0,4.2,1.5,1
6.524682130274809,2.8188634620640856,5.3,1.9,2
4.500413923517994,3.337703040100332,1.3,0.2,0
6.5,2.8,4.6,1.5,1
4.7,3.2,1.6,0.2,0
7.776249868806656,3.1415256888460155,6.1,2.3,2
5.7,2.6,3.5,1.0,1
6.507676422135471,3.003646527369078,4.3,1.3,1
5.7,2.6,3.5,1.0,1
5.4,3.4,1.7,0.2,0
6.8,2.8,4.8,1.4,1
6.7602136870600775,2.574067579837088,5.8,1.8,2
5.7,2.5,5.0,2.0,2
4.8,3.0,1.4,0.1,0
7.2,3.0,5.8,1.6,2
4.90004085769525,3.5081341333454756,1.6,0.2,0
4.4,3.0,1.3,0.2,0
5.841491716046264,2.8952726318762085,4.5,1.3,1
5.5,2.4,3.7,1.0,1
7.7,3.0,6.1,2.3,2
6.1,2.8,4.0,1.3,1
5.670844454490399,3.022544434618346,3.6,1.3,1
4.4,3.0,1.3,0.2,0
5.8,2.8,5.1,2.4,2
5.1,2.5,3.0,1.1,1
5.6851184431039785,2.856549163866446,4.9,2.0,2
4.7,3.2,1.3,0.2,0
5.6,3.0,4.1,1.3,1
5.5,2.5,4.0,1.3,1
5.1,3.3,1.7,0.5,0
5.5,2.6,4.4,1.2,1
5.5,3.5,1.3,0.2,0
5.4,3.4,1.5,0.4,0
6.1,3.0,4.9,1.8,2
6.9,3.1,5.1,2.3,2
5.1,3.8,1.5,0.3,0
6.1183692380553385,2.319881182847749,4.0,1.0,1
5.1,3.5,1.4,0.3,0
5.5,2.3,4.0,1.3,1
5.1,3.8,1.6,0.2,0
4.7,3.2,1.3,0.2,0
6.2,3.4,5.4,2.3,2
6.5,2.8,4.6,1.5,1
5.8,2.6,4.0,1.2,1
5.1,3.4,1.5,0.2,0
6.5,2.8,4.6,1.5,1
6.1,3.0,4.6,1.4,1
7.2,3.2,6.0,1.8,2
5.7,2.9,4.2,1.3,1
4.9,3.0,1.4,0.2,0
5.9,3.2,4.8,1.8,1
5.5,4.2,1.4,0.2,0
5.2,3.5,1.5,0.2,0
6.7,2.5,5.8,1.8,2
5.5,4.2,1.4,0.2,0
6.0,2.2,5.0,1.5,2
6.700048224260946,3.1392089825337224,4.4,1.4,1
5.0,2.0,3.5,1.0,1
6.0,2.2,5.0,1.5,2
6.6,2.9,4.6,1.3,1
5.6,3.0,4.5,1.5,1
6.0,2.2,5.0,1.5,2
6.3,2.5,5.0,1.9,2
6.386883454002639,3.4388553043524963,4.7,1.6,1
5.7,2.8,4.5,1.3,1
5.8,2.7,5.1,1.9,2
5.7,2.6,3.5,1.0,1
7.2,3.6,6.1,2.5,2
4.6,3.1,1.5,0.2,0
5.951709871597869,3.0530344559024236,5.1,1.8,2
5.7,3.0,4.2,1.2,1
5.078052755349944,3.703095963132105,1.4,0.2,0
6.1,2.8,4.7,1.2,1
5.026668949165122,3.2441196015017284,1.5,0.1,0
6.0,2.2,5.0,1.5,2
5.6,3.0,4.5,1.5,1
4.7,3.2,1.6,0.2,0
7.2,3.6,6.1,2.5,2
4.5,2.3,1.3,0.3,0
6.9,3.2,5.7,2.3,2
7.4,2.8,6.1,1.9,2
5.1,3.4,1.5,0.2,0
5.863919861691393,2.909677888059925,5.1,2.4,2
5.8,2.7,4.1,1.0,1
4.9,2.5,4.5,1.7,2
6.870173714509733,3.2512100685752054,5.9,2.3,2
6.1,2.9,4.7,1.4,1
5.224436192592427,3.62775212746416,1.4,0.3,0
7.7,2.6,6.9,2.3,2
4.4,2.9,1.4,0.2,0
5.9,3.0,4.2,1.5,1
6.9,3.2,5.7,2.3,2
5.1,3.4,1.5,0.2,0
6.067465621154317,3.034327735454383,4.5,1.5,1
7.345404567059968,3.061129429004953,5.8,1.6,2
6.0,2.2,5.0,1.5,2
5.731860928238436,2.9301962285104906,4.9,2.0,2
7.969595224408925,3.918126877168594,6.4,2.0,2
5.7,2.9,4.2,1.3,1
4.8,3.0,1.4,0.1,0
5.7,3.0,4.2,1.2,1
6.3,2.5,5.0,1.9,2
5.792463356726511,3.0636260823896477,4.2,1.2,1
6.5,3.0,5.5,1.8,2
6.8,3.2,5.9,2.3,2
6.2,2.2,4.5,1.5,1
6.3,2.7,4.9,1.8,2
6.3,2.7,4.9,1.8,2
6.3,3.3,6.0,2.5,2
5.1,3.5,1.4,0.3,0
6.1,2.8,4.0,1.3,1
6.0,2.2,4.0,1.0,1
5.19142688118655,3.3633085077009324,1.7,0.5,0
4.6,3.1,1.5,0.2,0
6.250658236425944,2.3288060313101493,4.5,1.5,1
6.7,3.3,5.7,2.1,2
6.9,3.1,4.9,1.5,1
4.938664075831762,3.1670176281903446,1.6,0.2,0
7.344161142123375,3.289800082492789,6.0,1.8,2
5.4,3.9,1.7,0.4,0
7.7,2.6,6.9,2.3,2
4.9,2.4,3.3,1.0,1
6.8,2.8,4.8,1.4,1
5.9,3.0,5.1,1.8,2
5.5,2.6,4.4,1.2,1
7.2,3.6,6.1,2.5,2
5.2,3.5,1.5,0.2,0
4.4,3.0,1.3,0.2,0
6.1,3.0,4.6,1.4,1
5.0,3.2,1.2,0.2,0
5.094542078856566,3.7332204848272075,1.4,0.2,0
5.183933197729344,3.818000163385339,1.5,0.4,0
5.827095100557889,2.9469146507692856,4.1,1.3,1
7.4,2.8,6.1,1.9,2
5.7,2.5,5.0,2.0,2
4.5,2.3,1.3,0.3,0
5.6,2.7,4.2,1.3,1
4.6,3.4,1.4,0.3,0
7.286294791600306,3.129249543241891,5.8,1.6,2
6.9,3.1,5.4,2.1,2
4.7,3.2,1.3,0.2,0
6.3,3.3,4.7,1.6,1
5.8,2.8,5.1,2.4,2
6.2,2.2,4.5,1.5,1
5.2,4.1,1.5,0.1,0
6.6,3.0,4.4,1.4,1
5.7,2.6,3.5,1.0,1
6.7,3.1,4.4,1.4,1
6.1,3.0,4.9,1.8,2
5.56650060649724,2.7400171347699,4.4,1.2,1
5.3,3.7,1.5,0.2,0
5.4,3.7,1.5,0.2,0
5.8,2.7,5.1,1.9,2
5.7,2.5,5.0,2.0,2
5.0,3.5,1.6,0.6,0
6.8,2.8,4.8,1.4,1
5.1,3.8,1.5,0.3,0
5.1,2.5,3.0,1.1,1
7.2,3.0,5.8,1.6,2
4.9,3.6,1.4,0.1,0
7.7,3.8,6.7,2.2,2
6.9,3.1,5.4,2.1,2
7.6,3.0,6.6,2.1,2
5.0,3.0,1.6,0.2,0
6.6,2.9,4.6,1.3,1
5.596132774073309,4.326370985729297,1.4,0.2,0
6.7,3.3,5.7,2.5,2
5.5,2.6,4.4,1.2,1
5.8,2.7,5.1,1.9,2
6.7,3.1,5.6,2.4,2
6.8,3.0,5.5,2.1,2
5.7503390978425735,2.9407056764582244,4.5,1.3,1
6.1,2.9,4.7,1.4,1
5.6,3.0,4.1,1.3,1
6.0,2.2,5.0,1.5,2
5.0,2.3,3.3,1.0,1
5.2,2.7,3.9,1.4,1
6.3,2.7,4.9,1.8,2
7.7,3.8,6.7,2.2,2
6.3,2.8,5.1,1.5,2
4.5,2.3,1.3,0.3,0
5.4,3.4,1.5,0.4,0
6.1,2.8,4.0,1.3,1
5.5,2.3,4.0,1.3,1
6.7,3.1,4.7,1.5,1
6.7,3.3,5.7,2.5,2
5.0,3.4,1.6,0.4,0
5.0,2.3,3.3,1.0,1
6.4,3.1,5.5,1.8,2
5.256607233428901,2.8339380629190076,3.9,1.4,1
4.967695476254794,3.0668256304524135,1.4,0.2,0
5.5,2.4,3.7,1.0,1
5.0,3.6,1.4,0.2,0
4.9,2.5,4.5,1.7,2
6.9,3.1,5.1,2.3,2
7.1,3.0,5.9,2.1,2
5.1,3.8,1.6,0.2,0
5.7,3.0,4.2,1.2,1
4.966096975888204,3.0564552925948267,1.4,0.2,0
5.0,3.3,1.4,0.2,0
5.8,2.7,5.1,1.9,2
5.4,3.9,1.7,0.4,0
5.5,2.4,3.7,1.0,1
7.2,3.2,6.0,1.8,2
7.0,3.2,4.7,1.4,1
5.5,4.2,1.4,0.2,0
5.7,2.8,4.5,1.3,1
5.8,2.7,5.1,1.9,2
8.015219549663868,3.9099955359805407,6.4,2.0,2
5.7,3.8,1.7,0.3,0
5.021985897290657,3.0870689973185783,1.4,0.2,0
5.8750364750555,2.813774313822892,4.1,1.0,1
4.45806505878002,3.0644601175548716,1.3,0.2,0
6.2,3.4,5.4,2.3,2
6.4,3.1,5.5,1.8,2
5.985021638780791,3.2803620032321463,4.8,1.8,1
5.0,2.0,3.5,1.0,1
5.659427626542465,2.937840190104055,4.9,2.0,2
5.1,3.7,1.5,0.4,0
5.4,3.7,1.5,0.2,0
4.4,2.9,1.4,0.2,0
6.1,2.9,4.7,1.4,1
6.3,2.7,4.9,1.8,2
6.7,3.3,5.7,2.5,2
5.8,2.7,5.1,1.9,2
6.3,2.5,4.9,1.5,1
6.1,3.0,4.6,1.4,1
6.5,3.0,5.5,1.8,2
6.3,2.3,4.4,1.3,1
4.65548991557686,3.690481111073874,1.0,0.2,0
5.1,3.7,1.5,0.4,0
5.5,2.4,3.7,1.0,1
4.5,2.3,1.3,0.3,0
6.480949230022267,2.8881228513583683,5.6,2.2,2
5.8,2.8,5.1,2.4,2
6.0,2.7,5.1,1.6,1
5.8,2.7,5.1,1.9,2
5.8893131343893845,2.766041749592745,5.1,1.9,2
5.1,3.7,1.5,0.4,0
5.853770961874327,2.8506633102525267,5.1,2.4,2
5.1,3.5,1.4,0.3,0
6.4,2.9,4.3,1.3,1
4.848898870635527,3.339823124956478,1.6,0.2,0
5.7,3.8,1.7,0.3,0
4.3,3.0,1.1,0.1,0
5.0,2.3,3.3,1.0,1
5.3200210123811695,4.17343421773643,1.5,0.1,0
4.693288682945204,3.224326852214663,1.5,0.2,0
6.2,2.2,4.5,1.5,1
7.6,3.0,6.6,2.1,2
6.6,2.9,4.6,1.3,1
5.070680721913487,3.6213815508444527,1.3,0.3,0
6.087323032962443,3.50002374801864,4.5,1.6,1
6.6,3.0,4.4,1.4,1
7.7,2.8,6.7,2.0,2
5.4,3.0,4.5,1.5,1
6.3,3.4,5.6,2.4,2
6.3,2.3,4.4,1.3,1
4.998978047640529,2.4574313261729817,3.3,1.0,1
4.517040053778705,3.0133602244199817,1.4,0.2,0
6.0,2.2,5.0,1.5,2
4.4,3.0,1.3,0.2,0
6.5,3.0,5.8,2.2,2
5.0,3.2,1.2,0.2,0
5.6,3.0,4.5,1.5,1
6.1,2.8,4.0,1.3,1
4.677002476616417,3.309098463047905,1.4,0.2,0
6.1,3.0,4.9,1.8,2
6.4,2.8,5.6,2.2,2
5.8,2.6,4.0,1.2,1
4.8,3.0,1.4,0.1,0
5.4,3.7,1.5,0.2,0
6.5,3.0,5.8,2.2,2
6.093093914838764,2.82767013924207,5.1,1.6,1
5.7,2.8,4.1,1.3,1
6.8,3.2,5.9,2.3,2
6.4,2.8,5.6,2.1,2
7.7,2.8,6.7,2.0,2
6.5,2.8,4.6,1.5,1
6.7,3.3,5.7,2.5,2
6.4,2.7,5.3,1.9,2
6.507431490410948,3.0309170925323152,4.3,1.3,1
4.879724747149497,3.5241901850255157,1.6,0.2,0
4.9,3.1,1.5,0.2,0
5.0,3.0,1.6,0.2,0
6.9,3.1,5.1,2.3,2
4.7157192736800555,3.6857918650518995,1.0,0.2,0
4.461611156521903,3.2627283832218157,1.3,0.2,0
7.9,3.8,6.4,2.0,2
5.9,3.2,4.8,1.8,1
5.4,3.4,1.7,0.2,0
6.3,2.9,5.6,1.8,2
6.2,2.2,4.5,1.5,1
4.8,3.0,1.4,0.3,0
5.1,3.4,1.5,0.2,0
6.0,2.9,4.5,1.5,1
6.3,2.7,4.9,1.8,2
6.2,2.8,4.8,1.8,2
6.0,3.4,4.5,1.6,1
5.8,2.6,4.0,1.2,1
6.0,2.7,5.1,1.6,1
4.8,3.0,1.4,0.1,0
6.968079920698705,3.208983835253435,5.4,2.1,2
6.065070388100343,2.3452587114931016,4.0,1.0,1
5.8,2.7,3.9,1.2,1
6.1,2.8,4.0,1.3,1
5.0,3.6,1.4,0.2,0
6.8,3.0,5.5,2.1,2
6.599718011798526,2.873061405453072,4.6,1.5,1
4.9757850429968125,2.462903552317498,3.3,1.0,1
6.0,2.9,4.5,1.5,1
6.623990548513907,3.080173335315527,5.2,2.0,2
5.5,3.5,1.3,0.2,0
5.7,2.5,5.0,2.0,2
5.1,3.4,1.5,0.2,0
5.9,3.0,5.1,1.8,2
6.932607078770283,2.9122525100047425,4.8,1.4,1
4.9,3.1,1.5,0.2,0
6.4,2.8,5.6,2.2,2
6.7,3.0,5.2,2.3,2
5.8,2.7,3.9,1.2,1
5.093603601473319,3.5915870230353435,1.3,0.3,0
6.0,2.2,5.0,1.5,2
5.7,2.5,5.0,2.0,2
4.9,3.6,1.4,0.1,0
4.6,3.1,1.5,0.2,0
5.1,3.5,1.4,0.3,0
5.7,3.0,4.2,1.2,1
6.0,2.9,4.5,1.5,1
5.323925344772282,2.802143072339452,3.9,1.4,1
5.59483127380534,2.724122140506135,4.4,1.2,1
6.4,3.2,4.5,1.5,1
6.194119165325274,3.083847172615791,4.6,1.4,1
7.1,3.0,5.9,2.1,2
4.3,3.0,1.1,0.1,0
6.281554366570518,2.858035306985124,4.8,1.8,2
5.5,2.4,3.7,1.0,1
5.202366570350766,3.7940880331273075,1.5,0.4,0
5.177456355189691,3.6089096107249907,1.4,0.2,0
5.0,3.0,1.6,0.2,0
6.3,3.3,4.7,1.6,1
4.9,3.1,1.5,0.1,0
5.1777117024193045,2.575714179975021,3.0,1.1,1
5.1,3.8,1.9,0.4,0
6.0,2.9,4.5,1.5,1
6.7,2.5,5.8,1.8,2
6.540632298290715,2.7582677384922687,5.3,1.9,2
5.8,2.7,3.9,1.2,1
6.2,2.2,4.5,1.5,1
6.6,2.9,4.6,1.3,1
6.71518086160604,3.126062252629596,4.4,1.4,1
6.8,3.2,5.9,2.3,2
6.1,2.8,4.0,1.3,1
5.0,2.3,3.3,1.0,1
5.7,3.0,4.2,1.2,1
4.4,3.0,1.3,0.2,0
5.0,3.3,1.4,0.2,0
5.7,2.8,4.1,1.3,1
5.405954389213553,3.7656401431047763,1.5,0.2,0
5.146427276118179,3.0859737580301805,1.6,0.2,0
5.887964537726215,2.8088460759958407,5.1,1.9,2
4.8,3.0,1.4,0.3,0
5.6,2.9,3.6,1.3,1
6.3,3.4,5.6,2.4,2
6.0,2.2,5.0,1.5,2
6.286930875527816,3.4900048651224793,5.4,2.3,2
5.772393440450597,4.457548533738283,1.5,0.4,0
6.9,3.2,5.7,2.3,2
5.4,3.4,1.7,0.2,0
6.3,2.8,5.1,1.5,2
5.7,3.0,4.2,1.2,1
4.5424630570478985,3.1410466862855437,1.3,0.2,0
6.7,3.1,4.4,1.4,1
5.0,3.0,1.6,0.2,0
5.1,2.5,3.0,1.1,1
6.7,3.0,5.2,2.3,2
5.6,2.5,3.9,1.1,1
5.1,2.5,3.0,1.1,1
5.1,3.8,1.6,0.2,0
4.8,3.4,1.9,0.2,0
4.838915966512328,3.321353962014054,1.3,0.2,0
5.1,3.4,1.5,0.2,0
6.943396597583904,2.9258879888864398,4.8,1.4,1
4.9,3.1,1.5,0.2,0
7.344348871292593,3.7281420265632947,6.1,2.5,2
6.7,3.3,5.7,2.5,2
6.347659090870676,2.997313385582075,4.3,1.3,1
6.9,3.1,5.1,2.3,2
